,fund_id,currency,inception_date,tag,total_assets,yield,return_ytd,years_up,years_down,category_ratio_net_annual_expense,2014_category_return,2012_return_category,2018_return_category,category_return_1year,cash_percent_of_portfolio,pc_ratio,2011_return_category,ytd_return_fund,2014_return_fund,category_return_1month,2013_return_fund,fund_return_3months,ytd_return_category,pb_ratio,2017_category_return,1_year_return_fund,pe_ratio,2015_return_fund,portfolio_convertable,3_months_return_category,portfolio_others,2016_return_fund,mmc,stock_percent_of_portfolio,2016_return_category,ps_ratio,2011_return_fund,2010_return_fund,fund_return_3years_x,2012_fund_return,2018_return_fund,2017_return_fund,category_return_2015,1_month_fund_return,bond_percentage_of_porfolio,portfolio_preferred,2010_return_category,2013_category_return,fund_ratio_net_annual_expense,portfolio_communication_allocation,portfolio_financial_services,portfolio_industrials_allocation,portfolio_tech_allocation,portfolio_materials_basic_allocation,portfolio_energy_allocation,portfolio_consumer_defence_allocation,portfolio_healthcare_allocation,portfolio_property_allocation,portfolio_utils_allocation,portfolio_cyclical_consumer_allocation,category,parent_company,fund_name,bb_rating,us_govt_bond_rating,below_b_rating,others_rating,maturity_bond,b_rating,a_rating,aaa_rating,aa_rating,bbb_rating,duration_bond,3yrs_treynor_ratio_fund,3_years_alpha_fund,3years_category_std,3yrs_sharpe_ratio_fund,3yrs_treynor_ratio_category,3_years_return_mean_annual_fund,fund_beta_3years,3years_fund_r_squared,3years_fund_std,category_beta_3years,fund_return_3years_y,3_years_alpha_category,3_years_return_mean_annual_category,3yrs_sharpe_ratio_category,3years_category_r_squared,3_years_return_category,category_r_squared_5years,5yrs_sharpe_ratio_fund,5_years_alpha_fund,5years_fund_r_squared,5years_fund_std,5yrs_sharpe_ratio_category,5_years_beta_fund,5yrs_treynor_ratio_fund,5_years_return_mean_annual_fund,5_years_return_mean_annual_category,5yrs_treynor_ratio_category,5_years_return_fund,5_years_alpha_category,5_years_beta_category,5years_category_std,5_years_return_category,10years_category_r_squared,10yrs_sharpe_ratio_fund,10_years_alpha_fund,10years_fund_r_squared,10years_fund_std,10yrs_sharpe_ratio_category,10_years_beta_fund,10yrs_treynor_ratio_fund,10_years_return_mean_annual_category,10yrs_treynor_ratio_category,10_years_return_fund,10_years_alpha_category,10_years_beta_category,10years_category_std,10_years_return_mean_annual_fund,10_years_return_category,investment_class_0.0,investment_class_1.0,investment_class_2.0,fund_size_0.0,fund_size_1.0,fund_size_2.0,total_assets_t,category_ratio_net_annual_expense_t
3644,9a20494f-4503-41d5-a482-0b6473a21d56,USD,2013-08-08,201860,15730000.0,0.0,4.0,2.0,3.0,1.06,8.0,14.0,-11.0,2.0,45.0,8.0,-2.0,4.0,-1.0,-0.0,36.0,4.0,14.0,2.0,16.0,-2.0,15.0,-3.0,0.0,14.0,1.0,11.0,9173.0,52.0,14.0,2.0,-2.0,17.0,7.0,13.0,-11.0,19.0,-5.0,-1.0,2.0,0.0,16.0,34.0,1.55,1.43,10.93,13.75,2.35,2.21,0.59,12.38,8.35,22.03,10.57,15.42,Mid-Cap Blend,Advisors Preferred,Quantified All-Cap Equity Fund Investor Class,0.0,0.0,0.0,0.0,25.51,0.0,0.0,100.0,0.0,0.0,17.03,6.26,-4.95,0.13,0.54,0.08,0.64,0.94,72.41,11.88,0.01,7.21,-0.04,0.01,0.01,0.81,9.67,0.8,0.3,-4.92,68.43,10.87,0.0,0.8,3.43,0.34,0.01,0.05,3.56,-0.04,0.01,0.13,6.34,0.85,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.13,0.0,-0.03,0.01,0.15,0.9,14.51,0,0,1,0,1,0,21.244744731395343,0.0591996912211203
3645,efcd33ab-859c-4f37-a338-3debe196a209,USD,2017-02-23,149543,128520000.0,2.0,1.0,1.0,0.0,0.49,0.0,2.0,2.0,2.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,55.0,0.0,3.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ultrashort Bond,AMG Funds,AMG Managers Amundi Short Duration Government Fund Class I,0.0,0.0,0.0,0.0,3.74,0.0,0.0,99.99,0.0,0.0,0.14,14.18,-0.16,0.0,-0.34,0.19,0.09,-0.01,0.52,0.46,0.0,1.12,0.0,0.0,0.01,0.17,1.75,0.14,-0.07,0.0,1.24,0.46,0.01,-0.02,1.92,0.06,0.0,0.05,0.77,0.0,0.0,0.01,1.18,0.13,1.26,0.77,0.58,0.63,0.01,0.02,47.88,0.0,0.21,1.28,0.01,0.0,0.01,0.11,1.6,0,0,1,1,0,0,24.736934151514546,-0.5915234402442977
3646,04a81043-1a86-4b8a-ae2d-596041a3f0e4,USD,2010-12-30,188918,61920000.0,6.0,6.0,6.0,2.0,1.02,1.0,15.0,-3.0,4.0,2.0,0.0,3.0,6.0,2.0,1.0,8.0,6.0,6.0,0.0,6.0,3.0,0.0,-2.0,0.0,6.0,0.0,15.0,0.0,0.0,13.0,0.0,4.0,14.0,7.0,13.0,-3.0,8.0,-4.0,1.0,98.0,0.0,14.0,7.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High Yield Bond,PIA Mutual Funds,PIA High Yield Fund Institutional Class,10.2,0.0,25.6,1.4,5.14,61.24,0.0,1.56,0.0,0.0,3.66,28.98,5.84,0.04,1.51,0.3,0.61,0.21,2.48,3.9,0.0,7.46,0.05,0.01,0.01,0.04,6.97,0.03,0.83,3.33,1.41,4.46,0.01,0.18,19.86,0.37,0.0,0.11,4.48,0.02,0.0,0.05,3.45,0.03,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.23,0.0,0.08,0.0,0.07,0.9,9.49,0,0,1,0,0,1,23.498818155608397,0.019909382391860943
3647,d943a8c9-b364-434b-9fca-52ea5fd6e59a,USD,1998-09-14,64619,628480000.0,4.0,8.0,15.0,5.0,0.84,7.0,11.0,-2.0,5.0,0.0,0.0,7.0,8.0,16.0,2.0,-4.0,8.0,5.0,0.0,6.0,3.0,0.0,-5.0,2.0,5.0,2.0,7.0,0.0,0.0,7.0,0.0,17.0,14.0,4.0,16.0,-8.0,12.0,-1.0,4.0,95.0,1.0,10.0,-1.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corporate Bond,Delaware Funds by Macquarie,Delaware Extended Duration Bond Fund Class A,1.89,0.0,0.0,0.0,23.93,0.35,36.26,2.45,5.35,53.7,13.62,1.41,1.45,0.04,0.44,0.02,0.36,2.01,74.71,6.84,0.01,4.12,0.02,0.0,0.01,0.71,3.71,0.7,0.53,-0.53,78.21,6.89,0.01,2.13,1.63,0.37,0.0,0.03,4.27,0.01,0.01,0.04,3.58,0.58,1.23,2.09,69.46,7.65,0.01,2.24,4.29,0.01,0.05,10.06,0.02,0.01,0.04,0.83,6.44,0,1,0,0,1,0,27.519688439086693,-0.1663612809907301
3648,8f051c9a-ed9e-4c72-a04f-51e573c439ba,USD,2003-05-20,29816,259970000.0,1.0,1.0,9.0,6.0,0.75,1.0,4.0,1.0,3.0,8.0,0.0,2.0,1.0,-0.0,1.0,-1.0,1.0,2.0,0.0,2.0,2.0,0.0,-0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,92.0,0.0,4.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Short-Term Bond,AllianceBernstein,AB Short Duration Portfolio Class B,0.12,0.0,0.0,2.55,1.76,0.0,8.51,80.73,5.4,2.69,1.97,-4.47,-1.16,0.01,-1.33,0.03,0.03,0.22,78.09,0.77,0.0,0.29,0.0,0.0,0.0,0.6,1.87,0.52,-0.85,-1.01,69.48,0.72,0.01,0.21,-2.93,0.02,0.0,0.03,0.2,0.0,0.0,0.01,1.45,0.39,0.3,-0.49,52.78,0.9,0.01,0.23,1.19,0.0,0.04,0.72,0.01,0.0,0.02,0.06,2.7,0,0,1,0,1,0,25.95634201248201,-0.2663560538002465
3649,aecd27a9-263b-4169-b5bd-a333d3dee7e0,USD,2010-09-06,140651,960180000.0,1.0,11.0,6.0,2.0,1.0,10.0,15.0,-9.0,4.0,1.0,6.0,-1.0,11.0,12.0,0.0,32.0,11.0,11.0,2.0,16.0,3.0,12.0,-3.0,0.0,11.0,0.0,14.0,85342.0,99.0,15.0,2.0,5.0,14.0,11.0,15.0,-9.0,20.0,-4.0,-0.0,0.0,0.0,14.0,31.0,1.08,4.61,28.52,9.27,15.99,1.94,8.8,5.63,14.8,0.23,2.75,7.46,Large Value,Legg Mason,BrandywineGLOBAL - Diversified US Large Cap Value Fund Class A,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,9.53,-2.4,0.11,0.85,0.09,0.93,1.02,89.06,11.59,0.01,11.01,-0.02,0.01,0.01,0.84,10.01,0.86,0.62,-3.19,93.09,11.99,0.01,1.04,6.7,0.68,0.01,0.07,7.73,-0.03,0.01,0.11,7.2,0.9,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.14,0.0,-0.02,0.01,0.13,0.9,13.68,0,0,1,1,0,0,28.284535419360143,0.0
3650,123c5e67-3333-44c5-a87b-32d841975420,USD,1990-07-05,137708,1080000000.0,0.0,12.0,20.0,8.0,1.13,-4.0,18.0,-14.0,-3.0,3.0,13.0,-12.0,12.0,2.0,2.0,5.0,12.0,13.0,3.0,31.0,-0.0,18.0,3.0,0.0,13.0,0.0,-4.0,46779.0,97.0,-2.0,2.0,0.0,13.0,7.0,20.0,-13.0,32.0,1.0,3.0,0.0,0.0,15.0,19.0,1.39,0.0,16.06,12.04,12.25,4.12,1.64,30.39,5.77,0.0,1.78,15.95,Foreign Large Growth,Virtus,Virtus Vontobel Foreign Opportunities Fund Class A,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,6.44,-0.17,0.12,0.55,0.05,0.61,0.87,72.67,10.83,0.01,6.91,0.0,0.01,0.01,0.81,8.05,0.83,0.39,2.33,74.64,11.06,0.0,0.8,4.72,0.42,0.0,0.03,4.56,0.01,0.01,0.12,3.86,0.91,0.77,3.26,78.0,13.04,0.01,0.73,13.19,0.01,0.1,10.1,0.02,0.01,0.15,0.88,9.97,0,1,0,1,0,0,28.498418093788555,0.12636054734258798
3651,71dffb10-c98d-4b53-ac78-12e057500824,USD,1993-11-11,142235,941810000.0,2.0,10.0,18.0,7.0,1.0,10.0,15.0,-9.0,4.0,0.0,9.0,-1.0,10.0,8.0,0.0,31.0,10.0,11.0,2.0,16.0,-2.0,11.0,-6.0,0.0,11.0,0.0,9.0,45620.0,96.0,15.0,1.0,7.0,11.0,8.0,11.0,-12.0,16.0,-4.0,-0.0,4.0,0.0,14.0,31.0,1.37,6.53,21.0,7.42,10.67,3.0,9.73,7.12,13.92,4.59,7.06,8.96,Large Value,Federated,"Federated Equity Income Fund, Inc. Class F Shares",0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,6.93,-4.56,0.11,0.64,0.09,0.69,0.96,88.78,10.9,0.01,7.94,-0.02,0.01,0.01,0.84,10.01,0.86,0.34,-5.99,91.42,11.34,0.01,0.97,3.45,0.39,0.01,0.07,4.15,-0.03,0.01,0.11,7.2,0.9,0.88,-3.3,91.87,12.11,0.01,0.92,11.36,0.01,0.14,10.85,-0.02,0.01,0.13,0.92,13.68,0,0,1,1,0,0,28.249470606834233,0.0
3652,f4fc7a56-8b47-4516-8522-e82114da6e4b,USD,2008-02-27,168623,1060000000.0,1.0,13.0,9.0,1.0,0.94,11.0,15.0,-6.0,7.0,2.0,9.0,-1.0,13.0,13.0,1.0,31.0,13.0,13.0,3.0,20.0,9.0,17.0,1.0,0.0,13.0,0.0,11.0,101436.0,98.0,10.0,2.0,1.0,14.0,13.0,15.0,-5.0,21.0,-1.0,2.0,0.0,0.0,14.0,32.0,0.87,3.51,14.35,12.23,22.4,2.5,5.41,7.59,14.78,2.43,3.25,11.55,Large Blend,MainStay,MainStay MacKay S&P 500 Index Fund Investor Class,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,11.47,-0.67,0.11,1.06,0.11,1.05,1.0,100.0,10.72,0.01,12.75,-0.01,0.01,0.01,0.92,11.84,0.93,0.85,-0.67,100.0,11.17,0.01,1.0,9.37,0.86,0.01,0.08,10.16,-0.02,0.01,0.12,8.91,0.94,1.14,-0.67,100.0,12.67,0.01,1.0,14.71,0.01,0.14,15.13,-0.01,0.01,0.13,1.25,14.54,1,0,0,1,0,0,28.464372356439085,-0.06084838954738362
3653,eefd6ceb-c797-4ca9-95a3-f3becf717990,USD,2011-09-28,225872,1180000000.0,2.0,2.0,5.0,2.0,1.18,1.0,8.0,-1.0,2.0,2.0,0.0,-1.0,2.0,-4.0,0.0,4.0,2.0,3.0,0.0,4.0,3.0,0.0,-0.0,0.0,3.0,0.0,6.0,0.0,0.0,5.0,0.0,2.0,16.0,2.0,23.0,1.0,2.0,-1.0,1.0,98.0,0.0,7.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nontraditional Bond,Carillon Family of Funds,Carillon Reams Unconstrained Bond Fund Class I,0.72,0.0,0.15,0.1,5.8,0.0,13.17,7.99,68.59,9.24,3.1,2.33,0.76,0.03,0.59,0.25,0.2,0.49,55.07,1.93,0.0,2.43,0.02,0.0,0.01,0.14,3.71,0.12,0.18,0.31,1.41,3.02,0.01,0.12,4.12,0.11,0.0,-0.13,1.32,0.01,-0.0,0.03,2.04,0.07,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.0,0.14,0.0,0.04,0.0,0.04,0.9,4.99,0,0,1,0,1,0,28.65995837780369,0.17317313610705848
3654,db6690d7-dced-4c56-8de2-71ed5c79575b,USD,1999-09-26,167147,430410000.0,3.0,7.0,12.0,7.0,0.79,4.0,9.0,-5.0,3.0,2.0,8.0,2.0,7.0,6.0,1.0,12.0,7.0,7.0,2.0,10.0,3.0,14.0,-1.0,0.0,7.0,22.0,7.0,21864.0,44.0,7.0,2.0,-0.0,10.0,6.0,11.0,-5.0,10.0,-2.0,1.0,31.0,0.0,10.0,7.0,0.84,2.23,16.68,10.17,14.39,4.99,5.23,7.97,10.74,14.22,3.61,9.75,Allocation - 30% to 50% Equity,Great-West Funds,Great-West Moderately Conservative Profile Fund Investor Class,6.6,0.0,3.49,10.2,5.21,7.28,5.07,53.32,1.21,12.83,4.45,5.76,-0.76,0.05,0.91,0.05,0.5,0.81,95.82,5.07,0.01,5.98,-0.01,0.0,0.01,0.88,5.53,0.89,0.68,-0.08,95.58,5.5,0.01,0.81,4.52,0.38,0.0,0.04,4.46,-0.01,0.01,0.06,3.69,0.91,1.1,0.04,97.06,7.05,0.01,0.86,9.14,0.01,0.1,8.27,0.0,0.01,0.07,0.69,7.87,1,0,0,1,0,0,26.844363533447513,-0.2212722344967725
3655,51dd88bd-1773-43da-ae35-3f968d4e1274,USD,2001-09-30,79748,15210000000.0,4.0,3.0,15.0,2.0,0.86,12.0,10.0,1.0,5.0,1.0,0.0,12.0,3.0,14.0,2.0,-4.0,3.0,3.0,0.0,6.0,5.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,3.0,10.0,1.0,6.0,4.0,2.0,99.0,0.0,2.0,-4.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muni California Long,Franklin Templeton Investments,Franklin California Tax Free Income Fund Advisor Class,0.15,0.0,0.79,0.93,21.0,0.0,32.76,16.9,45.85,2.62,6.32,1.35,-0.07,0.04,0.4,0.01,0.25,1.25,96.6,4.39,0.01,2.98,-0.0,0.0,0.0,0.95,2.51,0.94,0.95,0.03,95.11,3.89,0.01,1.26,2.95,0.38,0.0,0.03,4.53,0.0,0.01,0.03,4.08,0.91,1.04,-0.21,90.92,5.2,0.01,1.33,4.1,0.0,0.04,5.9,-0.0,0.01,0.05,0.49,5.69,1,0,0,0,1,0,33.50584638441044,-0.1448172951636765
3656,0e095bbe-8feb-4c30-968e-8bd76ef8baa7,USD,2011-01-17,193454,710900000.0,2.0,12.0,5.0,2.0,1.09,9.0,17.0,-13.0,1.0,0.0,4.0,-4.0,12.0,15.0,-1.0,38.0,12.0,13.0,1.0,13.0,-7.0,11.0,-6.0,0.0,13.0,0.0,22.0,9496.0,100.0,18.0,1.0,-0.0,18.0,6.0,15.0,-20.0,13.0,-5.0,-2.0,0.0,0.0,20.0,35.0,0.73,1.36,22.37,9.16,3.26,9.12,8.07,5.58,3.48,14.16,6.28,17.16,Mid-Cap Value,PGIM Funds (Prudential),PGIM QMA Mid-Cap Value Fund- Class R6,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,4.37,-7.99,0.13,0.41,0.07,0.6,1.15,73.78,14.4,0.01,6.34,-0.05,0.01,0.01,0.78,8.55,0.79,0.36,-5.92,75.57,13.66,0.0,1.06,3.88,0.48,0.01,0.05,4.93,-0.05,0.01,0.13,5.87,0.85,0.94,-2.55,84.85,15.64,0.01,1.14,12.73,0.01,0.12,14.92,-0.03,0.01,0.16,1.27,14.46,0,0,1,0,1,0,27.74110984706083,0.08822400299564782
3657,a4fe7db4-5b14-4239-97d0-0212c232d9eb,USD,2011-03-03,102752,16066000000.0,3.0,12.0,0.0,0.0,1.86,5.0,12.0,-6.0,3.0,7.0,17.0,-2.0,9.0,5.0,1.0,17.0,9.0,9.0,2.0,15.0,3.0,13.0,-2.0,1.0,9.0,1.0,7.0,28196.0,59.0,7.0,2.0,-1.0,14.0,7.0,13.0,-7.0,15.0,-2.0,1.0,31.0,0.0,13.0,16.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Managed Futures,Grant Park,Grant Park Managed Futures Strategy I,3.4738037450775536,0.0,0.8275247126898657,1.666768866029093,7.7654442110465824,3.2343988587961103,5.054435827372822,14.558309893112593,4.209072972755767,6.1262597444346225,4.643081831071501,6.15,-0.59,0.09,0.74,0.06,0.62,0.98,81.91,9.66,0.01,6.82,-0.01,0.01,0.01,0.81,7.44,0.83,0.55,-0.49,82.36,10.34,0.01,0.97,4.04,0.41,0.0,0.04,3.74,0.0,0.01,0.1,4.23,0.84,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.1,5.9,0.0,0.01,0.12,0.9,9.97,0,0,1,0,0,1,33.61359040476399,0.7378238793096438
3658,95a0762f-f647-445e-b9f4-c78bc42e18bd,USD,2005-12-04,246779,119340000.0,0.0,20.0,8.0,5.0,1.19,7.0,14.0,-7.0,8.0,4.0,18.0,-4.0,20.0,11.0,1.0,35.0,20.0,18.0,4.0,24.0,9.0,25.0,-1.0,0.0,18.0,0.0,0.0,6018.0,96.0,6.0,3.0,-4.0,26.0,15.0,12.0,-5.0,28.0,-1.0,0.0,0.0,0.0,25.0,35.0,0.95,0.86,11.04,16.27,32.87,1.69,0.43,3.16,22.38,0.43,0.0,10.88,Mid-Cap Growth,VALIC,VALIC Company I Small-Mid Growth Fund,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,11.67,-0.37,0.14,0.97,0.11,1.26,1.18,80.03,14.24,0.01,15.13,-0.01,0.01,0.01,0.81,14.18,0.78,0.61,-2.36,70.29,14.98,0.01,1.12,7.43,0.83,0.01,0.07,9.14,-0.03,0.01,0.14,8.99,0.82,0.93,-2.13,77.82,16.56,0.01,1.15,13.05,0.01,0.14,15.46,-0.02,0.01,0.16,1.32,15.7,0,1,0,0,1,0,24.610092779359995,0.182426001444174
3659,5b63e7ab-ebae-4f19-8394-de1dfd642307,USD,2010-05-09,171629,652000000.0,0.0,21.0,5.0,3.0,1.15,4.0,15.0,-13.0,-0.0,2.0,6.0,-4.0,21.0,5.0,-2.0,40.0,21.0,13.0,2.0,12.0,9.0,15.0,-2.0,1.0,13.0,0.0,12.0,2547.0,98.0,21.0,1.0,-12.0,25.0,13.0,19.0,-10.0,17.0,-5.0,-2.0,0.0,0.0,26.0,37.0,1.01,0.49,4.98,19.86,38.27,1.87,3.3,2.15,15.47,0.42,3.87,9.31,Small Blend,Neuberger Berman,Neuberger Berman Intrinsic Value Fund Institutional Class,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,8.66,-3.78,0.16,0.74,0.08,1.09,1.3,75.53,16.08,0.01,12.54,-0.05,0.01,0.01,0.68,10.17,0.65,0.47,-4.95,72.53,15.98,0.0,1.22,5.3,0.69,0.01,0.04,7.24,-0.06,0.01,0.15,5.62,0.76,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.12,0.0,-0.03,0.01,0.17,0.9,14.67,1,0,0,0,0,1,27.585623022336783,0.1451970781039751
3660,98432fc6-0c8a-48ac-ada5-3ff15a83cd41,USD,2005-02-28,55664,2580000000.0,0.0,22.0,10.0,3.0,1.19,7.0,14.0,-7.0,8.0,1.0,17.0,-4.0,22.0,2.0,1.0,38.0,22.0,18.0,4.0,24.0,10.0,26.0,-1.0,0.0,18.0,0.0,4.0,6509.0,99.0,6.0,3.0,3.0,38.0,19.0,14.0,-5.0,32.0,-1.0,-1.0,0.0,0.0,25.0,35.0,1.39,0.01,5.67,16.39,33.74,2.67,1.98,6.72,17.99,1.16,0.0,13.67,Mid-Cap Growth,AllianceBernstein,AB Discovery Growth Fund Class R,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,12.57,0.79,0.14,1.01,0.11,1.57,1.39,74.95,17.3,0.01,18.8,-0.01,0.01,0.01,0.81,14.18,0.78,0.59,-3.09,71.56,17.14,0.01,1.3,7.02,0.91,0.01,0.07,9.89,-0.03,0.01,0.14,8.99,0.82,1.01,-0.46,74.81,17.99,0.01,1.23,14.67,0.01,0.14,18.43,-0.02,0.01,0.16,1.55,15.7,0,1,0,0,1,0,30.10505757174959,0.182426001444174
3661,591fa774-3d80-48ce-8eed-8e584f7fb5d7,USD,2017-09-18,202877,382640000.0,0.0,2.0,0.0,1.0,1.57,4.0,8.0,-4.0,1.0,66.0,6.0,5.0,2.0,3.0,1.0,-1.0,2.0,4.0,2.0,5.0,-4.0,10.0,-1.0,0.0,4.0,6.0,3.0,18080.0,11.0,4.0,1.0,5.0,9.0,0.0,7.0,-7.0,3.0,-1.0,0.0,17.0,0.0,7.0,1.0,2.69,3.41,12.81,11.47,11.24,3.84,7.16,6.2,20.44,0.4,8.84,14.18,Multialternative,AQR Funds,AQR Alternative Risk Premia Fund Class R6,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,6.15,-0.59,0.05,0.74,0.03,0.62,0.98,81.91,9.66,0.01,0.0,-0.02,0.0,0.0,0.5,2.79,0.47,0.55,-0.49,82.36,10.34,0.0,0.97,4.04,0.41,0.0,0.02,0.0,-0.01,0.0,0.05,1.36,0.63,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.0,0.06,0.0,-0.01,0.01,0.07,0.9,4.77,0,0,1,1,0,0,26.63599591384913,0.5110604968196715
3662,a17c472c-d3d9-4cbc-a99f-03e896745fb2,USD,2011-01-31,52253,18410000000.0,2.0,9.0,5.0,2.0,1.01,2.0,11.0,-8.0,0.0,6.0,8.0,-4.0,9.0,4.0,1.0,17.0,9.0,8.0,2.0,15.0,2.0,15.0,-3.0,0.0,8.0,1.0,7.0,79554.0,57.0,6.0,2.0,0.0,11.0,6.0,13.0,-6.0,14.0,-4.0,2.0,36.0,0.0,10.0,10.0,0.66,3.66,10.7,5.05,18.02,5.06,12.95,12.02,16.0,2.29,5.66,8.59,World Allocation,American Funds,American Funds Global Balanced Fund Class 529-F-1,4.08,0.0,0.11,1.07,9.72,0.76,21.45,49.12,8.41,15.0,5.32,5.32,-1.25,0.07,0.79,0.05,0.53,0.96,81.82,6.46,0.01,6.37,-0.02,0.01,0.01,0.82,6.14,0.84,0.48,-1.22,86.35,7.08,0.0,0.99,3.28,0.35,0.0,0.02,4.04,-0.03,0.01,0.08,3.01,0.89,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.07,0.0,-0.02,0.01,0.1,0.9,8.38,1,0,0,1,0,0,33.882328599987524,0.009977236485880805
3663,7c1f96ed-1691-48f6-9be7-8d59732821f0,USD,2010-05-27,113444,304980000.0,1.0,8.0,3.0,5.0,1.01,2.0,11.0,-8.0,0.0,2.0,4.0,-4.0,8.0,-12.0,1.0,-5.0,8.0,8.0,1.0,15.0,-2.0,12.0,-17.0,0.0,8.0,19.0,19.0,40603.0,65.0,6.0,1.0,-11.0,11.0,6.0,3.0,-11.0,9.0,-4.0,1.0,15.0,0.0,11.0,10.0,2.02,2.88,5.33,3.81,0.12,32.22,48.55,0.97,0.06,0.75,4.35,0.95,World Allocation,Hartford Mutual Funds,The Hartford Global Real Asset Fund Class C,3.51,0.0,0.0,0.21,4.64,1.8,6.16,83.19,0.0,5.13,4.38,4.16,-2.36,0.07,0.5,0.05,0.5,1.06,47.62,9.34,0.01,5.68,-0.02,0.01,0.01,0.82,6.14,0.84,-0.22,-8.49,54.69,11.54,0.0,1.28,-2.43,-0.14,0.0,0.02,-2.31,-0.03,0.01,0.08,3.01,0.89,0.96,-0.3,86.08,12.74,0.01,1.01,10.29,0.01,0.07,0.0,-0.02,0.01,0.1,0.9,8.38,0,0,1,1,0,0,26.236197853476465,0.009977236485880805
3664,097e3659-8791-4377-afc9-23dae2370e89,USD,2000-07-02,226628,837960000.0,1.0,7.0,14.0,4.0,1.26,27.0,22.0,-0.0,11.0,0.0,11.0,8.0,7.0,22.0,0.0,40.0,7.0,13.0,4.0,24.0,13.0,17.0,8.0,0.0,13.0,0.0,-4.0,66717.0,100.0,-11.0,3.0,12.0,10.0,11.0,19.0,4.0,20.0,8.0,1.0,0.0,0.0,8.0,48.0,0.8,0.0,0.25,0.0,1.59,0.0,0.0,0.0,98.16,0.0,0.0,0.0,Health,Schwab Funds,Schwab Health Care Fund,0.0,0.0,0.0,0.0,2.785,0.0,0.0,0.0,0.0,0.0,1.985,10.29,1.08,0.18,0.82,0.09,0.94,0.95,60.84,12.25,0.01,11.08,0.0,0.01,0.01,0.56,13.01,0.5,0.76,4.26,58.68,12.7,0.01,0.88,10.49,0.87,0.01,0.09,10.03,0.04,0.01,0.17,10.02,0.48,1.25,7.55,57.13,12.38,0.01,0.67,23.62,0.01,0.21,16.33,0.07,0.01,0.16,1.33,17.07,1,0,0,1,0,0,28.03780958450643,0.24622546329908856
